X0;X1;X2;X3;X4;X5;Y
2.3964756606549225;-2.6486331753915207;1.543471651841458;-0.33498781165269553;0.08561397934097534;-0.9314404701109529;4.262295081967217
2.4069425896596193;-2.573850309832889;1.6168321255174505;-0.32230789443098584;0.03823240017175136;-0.9630801959615441;2.903225806451616
3.169402281976454;-2.5698886192769916;1.3764407506868777;-0.34260484369760064;0.08324988196426614;-7.561059177152344;0.8333333333333304
3.1862562128675562;-2.6416431680993986;1.3965289874049198;-0.28225473985225435;0.04230853355371125;-8.174493438121342;0.16666666666666313
3.0702754975832898;-2.766824404179733;1.4250674155351466;-0.3706818635947922;0.12752446766080663;-5.498122410263575;2.5423728813559303
3.2199331052376694;-2.6785132436915475;1.4566461842795881;-0.29789416115549067;0.06804305725080159;-2.9332315472261956;2.372881355932198
3.6349480092201967;-2.7076280980375147;1.6217324931081982;-0.3586940627034417;-0.003605178161446384;-9.919797132516013;2.5806451612903176
1.947556910718411;-2.821531235718728;1.6157717486369894;-0.3397238108421062;0.6531431329949291;-3.240561693733885;2.6785714285714293
1.7001540123602779;-2.3326116683352063;0.9166924882069998;-0.36884359844998593;0.6402028263569606;-3.1379787444386986;3.7755102040816326
2.422764845421518;-2.642894326434955;1.370735468357301;-0.3403283881324978;0.40247392263283366;-5.35576060761028;2.1534653465346536
1.4738185385573002;-2.4154542392965546;1.0656722913945946;-0.2818401230347119;0.4839959464732133;-2.910007185581153;4.4230769230769225
-0.7032050921333969;-1.0686877005200845;-1.1835624305613088;-0.31159194811120133;-0.6036093834333314;0.8677326536752635;5.89873417721519
-0.1715203242272336;-0.9968774022569502;-0.7057631266311861;-0.3546458234514237;-0.6867389007228364;1.2774995210965578;3.565573770491804
0.24356659293539568;-1.168251828414216;-0.140954107857589;-0.33397300246614525;-0.5420377798892656;1.797760767573429;3.636363636363636
0.8337683214904016;-1.1931207204507013;0.37743814076788573;-0.2873379145107975;-0.3000668743993644;2.0969209038046506;3.7042682926829267
1.6564610618864186;-1.118775084670274;1.3483407721009926;-0.2937348084689443;-0.18158328760982517;2.3436312090939873;2.0389805097451283
1.9260036334651627;-1.2808202702846183;1.599229219457859;-0.33075285061921045;-0.21707462944246053;2.1475425510229544;1.990950226244344
1.501509021981228;-1.8836822618430251;1.6135961774456125;4.801736278818326;-0.5379217405965192;-2.215807923675528;3.5018050541516232
1.8763329531799753;-1.5250660886205378;1.5089872836032299;4.901896386307406;0.22502863202252954;-2.0713369912148663;4.744525547445255
2.2359979461844666;-1.678090703951793;1.6229837044877415;4.8239343630832545;0.47180089050194;-1.4352613001270413;2.408759124087592
2.0446626197174287;-0.8977722252731991;1.4878321275775996;4.902926899099871;-0.745072655192415;-0.8037855367182105;2.852112676056338
2.002509470282144;-1.1036194403790032;1.6043172797666632;4.774181004728;-0.7186990233460667;0.343771961052798;4.676258992805755
1.9007273255431123;-0.9861072557635436;1.6119910636147228;4.6993713191816315;-0.6793716099306986;0.46734497568429934;4.050179211469533
1.6766701625329958;-0.8496730483678216;1.632475729010657;4.826266342599964;-0.6894059328248422;-0.6042828167067056;4.751773049645392
1.470641818061546;-0.8482457604815052;1.2045278588146577;4.7644894053691225;-0.8254966930356876;-0.6458744831662745;2.392857142857144
1.4916458374402808;-0.959341205818038;1.24840158645287;4.83936593447994;-0.7347136513082076;-0.5842223625620596;2.821428571428571
1.3098232993600447;-0.8962008065097073;1.1946550521418344;4.767128679941816;-0.7297580769349663;-0.5598844601296913;2.142857142857143
1.443672706431295;-0.8948415304983611;1.1729578469415898;4.897942672705448;-0.7533321963378843;-0.7078433496883556;3.439716312056736
1.23969646882843;-0.8813772758895109;1.1124683874544226;4.877818281903132;-0.7734701085603662;-0.7216939135081102;2.640845070422535
0.9892790000653067;-0.8519691060384057;0.7801727293282784;4.941205569402992;-0.8939031136328319;-0.7493983663147834;5.575539568345324
1.0822360718472466;-0.994062198719885;0.8620624396744705;4.790623737492404;-0.7911913241681993;-0.7229007585269641;2.9537366548042705
1.1272367273278956;-0.6973481034483391;0.9105622832941035;4.7177317153841045;-0.796153943363273;-0.843902797897787;2.4999999999999987
1.1587810581504503;-0.7656734577997066;0.9053113897566949;4.894902076858743;-0.8120147036601111;-0.8374637287856556;5.531914893617022
1.173524463850764;-0.827376874558756;0.9365146857198826;4.755864324788197;-0.7933933440116688;-0.7285806749940136;3.0357142857142843
1.2159948112851846;-0.772389567663504;1.011698415826068;4.793203667855165;-0.7844897140504052;-0.7847367080319408;4.678571428571427
1.2300622776488808;-0.9269394083868482;1.0130922848043353;4.848650756505389;-0.8379640549131939;-0.8548573553915668;3.732394366197183
1.3284412356442785;-0.9227519772774525;1.0606833630124024;4.822792805525164;-0.8318985248152242;-0.9491707502761572;3.156028368794325
0.9672707592112854;-0.8223485563528218;1.022442070434429;4.74911494289759;-0.8139697943198057;-0.9724768208551866;5.035460992907801
0.9733948467719608;-0.9036706362631098;0.7203543764052036;4.802688736694356;-0.8430953814383984;-0.9274218547375821;5.141843971631205
0.9727356074719751;-0.739954144880419;0.7419412867817253;4.7598194176487345;-0.8184554692077349;-0.9300641788588208;3.3568904593639584
1.0502477516548214;-0.7897056022143971;0.8882197802310516;4.874949516634742;-0.8091980360941654;-0.9872124544309133;4.1843971631205665
1.076792999505581;-0.7417355472435216;0.854215052151241;4.753593532363556;-0.8958103611016669;-0.9729107207754842;2.897526501766784
1.171436960784947;-0.881758745228255;0.9240273617847657;4.870428372252275;-0.7450769831695708;-0.9589441836844095;2.9720279720279716
1.3579945570605838;-0.8479471150506852;1.0460627451371955;4.851682499759346;-0.7836595431502298;-0.9933200349435457;2.7758007117437717
1.1539727136904618;-0.7735193859387693;0.987173557808848;5.023476593452566;-0.8590661690682388;-0.9271952318864677;2.562277580071175
1.0934824111283614;-0.8476749271525486;0.8856265462432985;4.918334721715793;-0.8190146545862652;-0.9209985127501018;3.678571428571428
1.2020286470334758;-0.7683889657148749;0.9020893558237162;4.771473789157477;-0.8436725963962193;-0.931868851922153;3.038869257950529
1.0129875321765742;-0.7764796496907499;0.8180941530751896;4.88822831453033;-0.8747915800557747;-0.9416897025291451;3.0281690140845066
1.08610701795731;-0.6402740518603468;0.8818035523164428;4.648800172145087;-0.8523235278655436;-1.0667159657360432;3.9929328621908136
1.22217799586684;-0.9009004187166326;1.045420942803387;4.819535639678663;-0.7960779864310976;-0.8973725378103502;4.326241134751772
1.2317845051505627;-0.7650107588285124;1.0088701175231838;4.643875978897795;-0.8018871470711099;-0.9820310988547489;3.450704225352114
1.229765912321401;-0.8671683856603172;0.9794684593508024;4.7968174971929045;-0.8575175062143229;-0.9245647755103863;3.5460992907801416
1.2959419238511038;-0.8269950938624496;1.0054190167514219;4.86410514278336;-0.8302390852371899;-0.9326955247744507;2.296819787985865
1.2872746427504282;-0.8558983356658673;1.039247722662328;4.78099552266804;-0.8223962067836194;-0.7702543517251046;5.38732394366197
1.5539927314430435;-0.6125005596303582;1.1943555524263252;4.8923264353640645;-0.7990254093911004;-0.724812612712826;3.3568904593639557
1.4882336922790642;-0.8102526024942007;1.2688008478616961;4.7505417153581355;-0.8659319180705042;-0.7467074280235113;2.5964912280701737
1.5335537932778347;-0.7368004758433591;1.2473293636399823;4.768881399989732;-0.8462547422742009;-0.7780052365014173;4.113475177304965
1.673887176590212;-0.8391437307928122;1.412369487925849;4.939259239023279;-0.8761235732817303;-0.6487732151629392;2.8368794326241127
1.7855471249540855;-0.8170664132908805;1.50338278554037;4.894806915973106;-0.79294746375991;-0.5149121527863701;1.5140845070422542
1.8589761623464212;-0.9527825655635888;1.5280973971207008;4.93771704160569;-0.8047544804287393;-0.42151997984452944;2.419928825622776
1.7789132012742495;-0.7320151248738964;1.4950436486799072;4.875960124567282;-0.8009496069929837;-0.4093902797480768;3.345195729537366
1.8558902374347324;-0.8832450172578988;1.7186325180191937;4.806956738437809;-0.7004325025764768;-0.07734916211337044;3.0935251798561163
1.9219648876686186;-1.0109701066932972;1.638029540499579;4.8281101640540305;-0.7471829981124415;-0.13609909822954477;1.9855595667870027
2.0294784119310627;-0.9416227974815027;1.6002768825013438;4.85622838130437;-0.6634243922171502;-0.04719026535023105;4.50354609929078
1.7207023701695756;-0.8941154206043325;1.6137703894268438;4.893132056055074;-0.7529849317617701;-0.7832239111630993;1.9148936170212765
1.5368402567170472;-1.0628829320292965;1.2815714088227177;4.927665986978425;-0.7657374744439608;-0.7699756779282423;5.354609929078015
1.6061587629182077;-0.9394948952664607;1.321044047680208;4.919322045763823;-0.8090503237369414;-0.6826629139173968;2.9787234042553186
1.6581414900367233;-0.9136807370067511;1.3761001865903584;4.674764803321503;-0.7242822223717345;-0.6570774512862223;4.285714285714286
1.6129933350559575;-0.9268461415783991;1.3410889555795729;4.759089719651602;-0.7653561381235598;-0.7113956161249047;5.354609929078015
1.3711452873377477;-0.8904458089236915;1.2299299677062094;4.7972563258658285;-0.7046120620315445;-0.8504431378254478;4.697508896797152
1.072130485086432;-0.8985237844696546;0.7997067872500191;4.919747096771095;-0.7567418020280203;-0.8904528399455574;4.163701067615658
1.0559137295721028;-0.8621540640221869;0.8221039813272394;4.930119043256114;-0.8023116081942254;-0.8293515997551313;2.867383512544802
1.2163946974947157;-0.9403881537824674;0.9444666433113421;4.684971576929988;-0.8082854289360858;-0.7549083199127891;3.1071428571428568
1.2549854290312767;-1.0016410849341368;1.005097401829194;4.926806541564036;-0.7656282096944407;-0.7896514063098756;2.8469750889679717
1.121592819894717;-0.9806803447901138;1.0118261742541657;4.9371619554992074;-0.7708575517469617;-0.8089836552548406;3.2740213523131665
1.1729425484815552;-0.8802226631130918;0.9735147373880002;4.839562434785159;-0.8081744635242802;-0.8956824299297222;3.098591549295774
1.3049944715780444;-1.0410706178326703;1.1004934555566166;4.818484889833963;-0.7906363425140832;-0.8117084388938445;3.1914893617021267
1.3445359415135687;-0.8244952148432722;1.0394205626156008;4.816762744258073;-0.7314428646053112;-0.7382635603962052;5.08833922261484
1.370342158560703;-0.8703541864111491;1.1002969352190637;4.6501044768068915;-0.7758519690058301;-0.7906465016254275;3.1560283687943262
1.2429343487157345;-0.9729961645701681;1.0594813738287492;4.801792301850934;-0.7998908020455741;-0.7729468436020573;4.858156028368795
1.2099402474246232;-0.9230133513229556;1.031199652907474;4.83833637723196;-0.7939130497635706;-0.7936053239033903;2.872340425531913
1.3340073858627755;-0.9007267689867923;1.1353343750881706;4.7424905301534555;-0.8050051504935175;-0.6543006022080293;4.82269503546099
1.3858132961406806;-0.8144357520818016;1.1108941316641738;4.9280451281438244;-0.8135814524949345;-0.828129874105703;3.2269503546099294
1.395984019699552;-0.9034601237951382;1.1980006557501344;4.79302838398949;-0.7997735262133592;-0.7893173270331082;3.9007092198581534
1.4785340638430224;-0.8939763531496625;1.1461809731174426;4.762741228423946;-0.7184472525957156;-0.6667223214542208;3.535714285714286
1.3601035632585767;-0.898461680208068;1.070564402789007;4.806170716862082;-0.764727825148153;-0.5714864337045926;2.6148409893992937
1.3508529900706676;-0.7507369980269305;1.1631744731347688;4.796637269115593;-0.7925214895546938;-0.7871108518162692;5.390070921985815
1.5023618185543002;-0.788614770242263;1.2470461228211607;4.908941815330029;-0.806575847322393;-0.5700082758523629;3.238434163701068
1.5128810436342457;-1.0062077378670558;1.2651006802140112;4.649495751084414;-0.7434617709357471;-0.23927685211719574;4.071428571428571
1.600905656904034;-0.801311144884055;1.320868293006822;4.843126570860762;-0.7619954973360018;-0.15267491475047637;4.042553191489361
1.9228734872635695;-0.9884872290165777;1.6579477987473366;4.797915821147118;-0.7660536533240305;-0.6793743237424608;2.0357142857142847
1.454274668274096;-0.9535666253686669;1.4098038771427506;4.821386401337475;-0.7375453404602852;-0.634670391788319;4.911032028469751
1.5127021601843849;-0.9205329204931687;1.2170572163365678;4.917653789285559;-0.797130294446424;-0.5838764691288577;2.3214285714285707
1.574559114489676;-1.0211586708543547;1.2978783599069272;4.916518926368894;-0.7456069041980715;-0.4977520116238948;2.0848056537102466
1.6264923151382402;-0.922979641253744;1.332378134623223;4.7660425526524675;-0.7701123341676052;-0.609280193236495;4.336917562724014
1.6510901551317299;-0.8606928483162336;1.4711711688712001;4.744861482613321;-0.7152584309577665;-0.8188976417399355;4.175438596491228
1.15306899751763;-0.8181724342058634;1.092733822144705;4.872455577336604;-0.889506137659104;-1.0039494362760577;5.017421602787456
0.8031759117896156;-0.7558215399298267;0.6972388279100453;4.809650739222659;-0.8837939190424314;-1.0368757504120314;3.4374999999999987
0.5862313522946385;-0.6923292743588954;0.4610571382939068;4.810805098776887;-0.9437871231404091;-1.1868439564807385;6.678200692041522
0.7694823238782836;-0.5853908991200608;0.5398438186161119;4.841424089819107;-0.9321813711627991;-1.2433303529662596;3.4374999999999987
0.9185510911596146;-0.5632364391727573;0.5918095687593011;4.783834701438772;-0.9715660746039655;-1.216993607797723;5.965517241379311
0.6182655061225008;-0.5125113673596724;0.6174104458447842;4.846644288651358;-0.8904433280656888;-1.2155152865666632;3.6896551724137945
0.7534707796669183;-0.509614155635315;0.4632353610840251;4.990245055418176;-0.9965500309939661;-1.4161823893201588;2.294520547945205
0.8169775880507595;-0.5943680701525279;0.5512251071445213;4.813533791769021;-0.9670773166102805;-1.4651778883851638;3.2764505119453924
0.6677713780417198;-0.6184020434005841;0.48108738854750527;4.891595502422331;-0.9724827629971966;-1.4731233909741754;4.261168384879724
0.43529452833612203;-0.5246305604325427;0.34255843088002086;4.786875063349965;-0.978881391018395;-1.5552427494896004;3.3561643835616435
0.49944034714631796;-0.7011651458127123;0.3954355662498285;4.893878301187788;-1.0111690505439779;-1.4392186637853654;3.9726027397260286
0.5159375323037261;-0.6269801945926252;0.31650768711198735;4.704273971875199;-0.9118193711495727;-1.3957347416209085;4.166666666666667
0.46454498415061185;-0.5728166371453759;0.2909460669810095;4.770373629699888;-0.937462789639741;-1.423022016512734;3.2758620689655182
0.5911894661713452;-0.6744937591592028;0.41095693747710565;4.873658729061039;-0.8960512224216096;-1.3753296553572596;6.041666666666668
0.5479247753867345;-0.6469185913634774;0.45616817745237354;4.801298892809794;-0.9353456981753159;-1.3667293754554495;5.3583617747440275
0.6936192048544924;-0.6315700375149942;0.5088190265877459;4.867013478317116;-0.9523807352699407;-1.3642643117822508;1.966666666666668
0.6131037775427204;-0.6635648531538604;0.47868961087616035;4.880254641177779;-0.9011378137121285;-0.8192019756008267;5.344827586206899
0.7458137718110586;-0.8448391529669469;0.49812376077396275;4.8563651571524336;-0.8744808978181233;-0.6433077980528128;4.94773519163763
0.7195865519927752;-0.6372322667884532;0.6588764645433863;4.907171678571145;-0.8680945411011455;-0.6436113263589649;3.414634146341463
0.7607637580113544;-0.6675901356424736;0.4763787998498963;4.754996082971599;-0.9442552436338016;-0.7890366325009467;5.344827586206896
0.744910877468155;-0.6302376032903141;0.5942305951924524;4.703010388244826;-0.9144051525630882;-0.8014865428475451;3.333333333333332
0.7672867589636482;-0.7893822651580287;0.5578934657128866;4.897399668012188;-0.9383384991942032;-0.7232704741519937;2.534722222222222
0.7775462305984969;-0.7546225258991199;0.522982854592047;4.902389610030926;-0.8662784629288625;-0.8230129008569033;4.930555555555554
0.6066651847380976;-0.9399405409430542;0.4901995728320102;4.9092567030817635;-0.905817022334168;-0.7990074696863187;3.3910034602076125
0.7680620821159636;-0.8078553679509539;0.59679824687619;4.803385519817119;-0.9070276990026142;-0.7291412406778252;4.9828178694158085
0.8319650541004736;-0.9066301157776901;0.6085557770242658;4.757881025093577;-0.8955208770636478;-0.6739159967171938;5.609756097560977
0.890021570700889;-0.8684569459406826;0.6763299787554407;4.83191339314373;-0.7852343693790478;-0.6630654932508488;3.2885906040268456
0.9455954817734046;-0.7283868506183206;0.703062011078449;4.885432968828135;0.04375003816711134;-0.6270424070912624;5.302013422818792
0.9333870749516455;-0.6053406738710183;0.7084925300395034;4.867347008742404;0.4032711489279938;-0.22636173621946176;4.64406779661017
1.0313253050330364;-0.8433227269079535;0.8400056750743449;4.827217749216192;0.7434029237107832;0.15316198250838578;4.496644295302009
1.4324478865407857;-0.780090494722441;1.1213018281696192;4.826214152324855;0.11625877498927406;0.11157466579702625;3.7037037037037055
1.586417800645405;-0.8100830384959455;1.2319116634461675;4.72422719788627;0.43315195778792076;0.27863447125142127;3.8907849829351564
1.9780428625444892;-0.7997117794729849;1.52464184850745;4.839550505228324;-0.18366954456225165;0.40872213184384304;3.7288135593220337
1.664540376748897;-0.4543442284995903;1.5814438099830563;5.120463078445558;-2.5022915551208906;-2.0266511955699467;1.8909090909090909
0.0677309331210121;-0.5026989455282405;0.42432498147946157;4.923528455111095;-1.7776490837782783;-1.1312981437110001;3.696369636963696
0.6074131612121872;-0.44411060428434546;0.031093958471418295;5.073480357567232;-0.5386931547305879;-0.02603153447652918;5.418060200668896
0.6669902817042573;-0.6526862682326647;0.6504696285015563;5.010379619611956;0.008487567044851005;0.6501657384574153;4.271523178807947
0.49741338921390144;-0.5160507365521454;0.4006954699499412;5.014124874751708;-0.19110465602412868;0.21195048607013403;6.133333333333336
1.0571423430453797;-0.5782038496384561;0.5176050450919248;4.996200703790584;-0.32738346813558494;0.42468777919760026;5.348837209302327
0.7832720546523853;-0.5990108108182829;0.46796773462203634;5.024600459414487;-0.18911391145341208;0.8205534471358091;3.5932203389830497
0.9232746392903602;-0.7406894773582898;0.8352853370918449;4.81778981815259;0.005973841005687852;1.2737237029261868;2.4161073825503347
1.1867779545209842;-0.8027125985371784;0.7711350988937452;5.1297985921387355;0.11367624623529764;1.7274055857398007;4.677966101694915
1.651175977308659;-0.8255460732466767;1.0959081158978279;5.069113047167526;0.19673210837252667;1.8812253948440543;2.525252525252525
1.9340886243872302;-0.8992429594743262;1.5411036487875334;5.0169733018206335;0.23131595347645253;1.8634321826757996;3.9864864864864855
1.8385267087637256;-1.1997687871000124;1.5998237506367126;4.903408539438093;0.7518618946171032;-1.0823000713286821;4.153354632587861
1.5355036573481835;-0.9336264542840429;1.210448811900781;4.865618823539848;0.38177720176571095;-0.7896956482992764;3.1561461794019943
1.9080807802359432;-1.0381281587197644;1.565533336657136;4.817664041336999;-0.12801602888892122;-0.09231602579548469;4.8484848484848495
1.7881962484074878;-0.3884389181995525;1.5527050362690344;4.9733590845114195;-0.2178199173203351;0.507011861497267;10.236486486486484
1.9324078532600304;-0.33127963988484266;1.5461261973277116;4.9927017633665205;-1.7255275649359443;0.3007968656215459;4.229508196721311
1.56601456630669;0.2914891483036486;1.4592351859688188;5.014669348607124;-2.313163598043242;-0.04436572290929011;4.5394736842105265
1.4189910909688181;0.2397437364587934;1.1744842564869662;4.950297319841687;-2.457197427135192;0.1225633595349002;2.5742574257425743
1.201960026841414;0.11119494570618405;1.1895601753928622;4.991907105644072;-1.926794126572389;-0.2664640366124944;2.9773462783171527
0.6217802802369248;0.07096935846492058;0.6335870596488741;4.799316209892604;-0.2698711771486849;-0.06100507219614821;2.5786163522012586
0.4243580278764495;0.25017543876727444;0.3883126566770906;4.833965027782846;-0.2001044200658576;0.12883037229065641;1.930379746835444
0.3498912201073195;0.3729706659019341;0.11116648935911723;5.0127488467034995;-0.29926708762780185;0.2659682461554809;1.9749216300940464
0.4144148868661759;0.38921780006477713;0.26195959507692157;4.917624669508625;-0.21392481852509088;0.5971099467441533;3.2704402515723263
1.0500095569909291;0.08760351374298352;0.6579182203540963;5.102371084007476;-0.11973504687739031;1.5831211972657635;0.7692307692307699
1.6926215615825777;-0.041836497186889705;1.3025813486073643;5.020817694688709;-0.40185713182813304;2.253507318035042;1.0932475884244368
1.8580689490027618;-0.3973348629164454;1.6057898559942967;4.873634775636055;-1.7775412476825605;-0.9244807940330287;3.386075949367089
2.051387479349768;-0.5695031294292556;1.531292000177432;4.941144219861048;-0.816415545927914;-0.06868874811502913;5.224358974358975
2.006858468880385;-0.3704805006025972;1.6443341664145705;4.77429505060399;-0.9013633043940804;-0.3693911530959593;5.471698113207546
1.4747904281470496;-0.3124070879428461;1.4541317472957442;4.92733640741916;-0.9145720301735728;-0.6411924049828556;7.445482866043613
1.1258587961847473;-0.14776592295826355;0.9400028568974849;4.954243129220051;-0.285622475472663;-0.5333808640984994;9.874999999999998
1.5062492202575115;-0.3179418980018302;1.387763626046363;4.873545359908398;-0.8587187842027015;-0.24018670179623408;7.304075235109718
1.1907687452320728;-0.38258724297312746;0.9917530839497143;4.919124707638729;-0.4364621146213928;-0.16521568373764423;10.253164556962023
1.6445801462631975;-0.28014328427328733;1.3348401215282195;4.856687031458419;-0.5361269299059386;-0.05143008608812184;7.151898734177216
1.7384744938069965;-0.3138344184332141;1.3661262110408028;4.8479466311584964;-1.0084527345502672;-0.06843761883433427;7.5
2.0326753369057604;-0.44997917667143567;1.6103572093725953;5.007389865802499;0.0021732920479003983;0.34207192681852383;4.051446945337623
1.6277741731721551;-1.8664861667411992;1.2513379979259092;0.5667928981693156;0.01426730609724553;0.5702844764624497;3.829787234042553
1.9565048033718406;-1.8393541278664969;1.7282394405673889;0.7860676100823739;-0.06173356995739181;-0.9646271031566417;2.2740524781341107
2.1996167506455935;-1.9399480396876276;1.5609967723375262;0.5999549335659432;0.028260496378320222;-0.5989633663820506;4.404761904761903
2.007083675542251;-1.5558689613293868;1.6552148289479764;0.6592182570721061;-0.3548414820396552;-1.4575685694974145;3.507246376811594
1.9185550830832727;-1.6156293623978486;1.649994452996043;0.7229241937224852;-0.3458839055740946;-1.524880421724734;3.0882352941176463
2.0490641312714986;-2.1135284315358907;1.589695399919889;0.5522044774345242;0.06951585819225883;-0.8716484981028009;3.9197530864197527
1.8686261834526048;-2.067771488554709;1.4057532134656856;0.6828355310117606;0.17609063854869147;-0.030285989339897606;3.0529595015576323
1.8742713676045317;-2.1494223168171103;1.6780731336307968;0.7365013412466621;0.11556827894382221;0.351367814184245;3.746130030959752
1.9576229056324137;-2.069114809939665;1.6848013818571115;0.6815186275828405;0.146766911419425;0.5608160236356884;3.1677018633540373
1.8582673319138046;-2.087805491828143;1.6849426078750853;0.5932126434803534;0.08834656344738101;0.5242453881040728;3.509316770186335
1.7231673349324765;-1.9852041057435095;1.6045926745616772;0.7100718373852107;0.08010450028698574;-0.6830236107948898;3.1578947368421053
1.8337254578870184;-1.9713502248409225;1.5130592482475143;0.6955043116166357;0.03348099191285048;-0.7806546714608481;3.3944954128440363
1.7918831732595675;-2.000923690410421;1.5275967604309106;0.7004655306857281;-0.051616713562936456;-0.9026701326019757;4.814814814814816
1.8659278451044874;-1.9384909076122927;1.583068204994934;0.687113531061927;-0.019792043125117162;-1.028925864326615;4.141104294478528
1.767251027348351;-1.9110412994398367;1.6089386960441376;0.6952470412252736;-0.019638071210183947;-1.0590555284963414;2.9813664596273286
1.7073027093786606;-1.8582095847039908;1.5535912547021913;0.6073997064889831;-0.03643546119546129;-1.0733609632128227;4.62962962962963
1.6069202211559073;-1.9048814995446286;1.4299105580197218;0.6623496838926703;-0.1180437192046995;-1.3452208855274352;3.027522935779816
1.7201081197526094;-1.9177637642745056;1.4025431741939454;0.5779143027748502;-0.08302931594279897;-1.3555611500636275;3.895705521472392
1.7443570259092511;-1.8728108437611413;1.4700300528823793;0.565572703389583;-0.07975419198144666;-1.47339820696429;4.1230769230769235
1.5967636054864098;-1.8202880301895015;1.3905648457298647;0.6874572086553727;-0.09133684865125741;-1.6352510354046437;4.2024539877300615
1.597479327319768;-1.9162291000273812;1.4072604058231442;0.6615595959756762;-0.05884553998405541;-1.889137979375403;3.03680981595092
1.4987280493011201;-1.7855588190897236;1.3763402217289322;0.6622453446882409;-0.10522150785095527;-1.9248517584902753;3.5060975609756113
1.3902336449442803;-1.8456547624863282;0.9039457122339445;0.6955808938987187;-0.13175692278610462;-1.1962498362222764;5.091463414634147
